Date;Thread;Level;Logger;Message;ExceptionString;
"2020-11-03 00:07:24,993";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:28,170";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 748 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:07:35,155";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:38,414";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 748 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:07:45,281";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:48,511";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 754 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:07:55,347";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:58,581";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 760 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:08:02,082";"87     ";"NOTICE";"ateProductionManager";"Updated Production Segment for Liz 23086 and batch 3690150_20201102045601 for 11/02/2020 04:56:00, from update type None, volume 20322, terminated? False";""
"2020-11-03 00:08:05,427";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:08:08,700";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 760 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:08:14,595";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Background cleaner starts working";""
"2020-11-03 00:08:14,783";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Logs were decimated";""
